,name,text,url,follower_num
836,Mildred,"RT @JoyAnnReid: Also no one ever stopped saying ""Merry Christmas."" People use it interchangeably with ""happy holidays"" because there are mo…",https://pbs.twimg.com/profile_images/890317898404810752/KHlCyJ_a_normal.jpg,2085
239,HollyTheDeplorable👠,"RT @MICHELL59952525: 🇺🇸#WeThePeople Love @POTUS &amp; #NikkiHaley
 #christmaspresents 
#winning 
#MAGAChristmas https://t.co/WNdvaZ25IY",https://pbs.twimg.com/profile_images/688952285230022657/xlrFSWhQ_normal.jpg,2068
803,Marlene Curran,RT @kylegriffin1: Fannie Mae and Freddie Mac have reached a deal with the Treasury Dept. allowing them to keep $3 billion in profits to ser…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2065
1009,jay. 🐼💫,RT @MJStarLover: Donald Trump said all Haitians come to the United States with AIDS and all Nigerians leave their huts in Africa to be in A…,https://pbs.twimg.com/profile_images/941015272948928512/03J8w83a_normal.jpg,2062
1033,Judy Driggers,RT @nataliesurely: for christmas I want class war https://t.co/Jg1BSgJUre,https://pbs.twimg.com/profile_images/918592726656061441/jAdYYyjs_normal.jpg,2055
237,Heather,RT @funder: The weirdest present I got this Christmas? A pair of life-size Trump hands. #MerryChristmas https://t.co/IwtENzqy14,https://pbs.twimg.com/profile_images/919334906567839744/xCIu-AKp_normal.jpg,2050
525,Damkina,"RT @The_UnSilent_: RETWEET and FLOOD this poll! 

Trump says “Our insider polls are strong!” 

Please go to his “insider poll”where obvious…",https://pbs.twimg.com/profile_images/917875960552263680/Mb9dyJNO_normal.jpg,2047
574,Dee.  Concierge,"RT @SethAbramson: 3/ I knew I did this thread for a reason. Now, on the advice of a reader, I have the Make Trump Tweets Eight Again extens…",https://pbs.twimg.com/profile_images/1391203705/photo_from_Fort_McHenry_normal.jpg,2043
977,Steven,RT @GrizzleMeister: The path of disaster &amp; destruction that Barry had the country following is little by little being reversed as President…,https://pbs.twimg.com/profile_images/862961474494357505/zoxPk7Gg_normal.jpg,2040
579,Steven,"RT @POLITICSandFUN: Those Pesky Progressives
Standing On The Sidelines With No Plan Of Their Own Except To Thwart  Trump’s Patriotic Vision…",https://pbs.twimg.com/profile_images/862961474494357505/zoxPk7Gg_normal.jpg,2040
784,Steven,RT @yojudenz: Trump Just Used His Presidential Power to Declare a 'National Emergency' Right Before Christmas – True Pundit https://t.co/yL…,https://pbs.twimg.com/profile_images/862961474494357505/zoxPk7Gg_normal.jpg,2040
913,Steven,RT @News_8: How President Trump's first year changed the Middle East https://t.co/2r3SBHTDkB,https://pbs.twimg.com/profile_images/862961474494357505/zoxPk7Gg_normal.jpg,2040
748,Steven,"RT @TrumpsBlonde: 🚨🚨BREAKING🚨🚨

PAYBACK: Nikki Haley and Trump Give United Nations a Giant Lump of Coal on Christmas Eve; USA Cuts Funds to…",https://pbs.twimg.com/profile_images/862961474494357505/zoxPk7Gg_normal.jpg,2040
1082,Deplorable J.D,RT @jerome_corsi: Trump Administration Announces 'Significant Reduction' in United Nations Budget https://t.co/uOM3L10ToU We should STOP FU…,https://pbs.twimg.com/profile_images/926574708052643840/den2Eq9a_normal.jpg,2029
1067,Politics and Health,"RT @kathrynw5: ""You all just got a lot richer,"" President Trump told friends dining at Mar-a-Lago Friday night, hours after signing tax ove…",https://pbs.twimg.com/profile_images/943820798132936704/Afyhr-pv_normal.jpg,2010
9,MERRY CHRISTMAS CLE! #ALLFORONE @Cavs,RT @Breaking911: First Lady Melania Trump wishes you all a Merry Christmas! https://t.co/zhU1wfJ1gI,https://pbs.twimg.com/profile_images/945155840440496128/SXpqr6gL_normal.jpg,2008
725,Jesus Hidalgo Christos,RT @SusanofTexas: Do any Republicans who thank Trump for bringing back Christmas realize that Christmas is about people with extra money vo…,https://pbs.twimg.com/profile_images/426532743812354048/8bd3Kj5H_normal.jpeg,2007
307,Jesus Hidalgo Christos,"RT @BettyBowers: Merry Christmas* Twitter! 

*As a persecuted Christian, I'm crying as I type, for I am, thanks to Donald Trump, finally ab…",https://pbs.twimg.com/profile_images/426532743812354048/8bd3Kj5H_normal.jpeg,2007
286,Adelina,RT @nowthisnews: This Muslim teen was brutally beaten by her classmates. Welcome to Trump's America https://t.co/28YtlhRBcD,https://pbs.twimg.com/profile_images/835797068572602368/3XF_ZKKf_normal.jpg,1984
953,🇺🇸Brandelyn🏳️‍🌈 🎄🌬❄☃️⛄🌊,"RT @jonfavs: Well, there it is. https://t.co/fyv3acZDRA",https://pbs.twimg.com/profile_images/785957662798209024/jrEd8B2U_normal.jpg,1983
1034,🇺🇸Brandelyn🏳️‍🌈 🎄🌬❄☃️⛄🌊,RT @Acosta: CNN: Today marks Trump's 108th day at one of his properties as president. 85th day at one of his golf courses. 37th day at Mar-…,https://pbs.twimg.com/profile_images/785957662798209024/jrEd8B2U_normal.jpg,1983
306,Kukarivera,"RT @JoyAnnReid: He’s laughing at you, MAGAs. His “populism” was always an act. THIS is what he and his party got in the government game to…",https://pbs.twimg.com/profile_images/853388351180689408/75J9InU0_normal.jpg,1954
844,Starina Johnson,RT @TheDweck: Trump said Haitians “all have AIDS” and is trying to influence the Mueller probe by attacking FBI officials. Let’s see what F…,https://pbs.twimg.com/profile_images/934992720422092800/dG0oiPWe_normal.jpg,1940
956,Una Rose,RT @funder: Right about now Trump’s vacation cost for the year will surpass $100 million. That’s more than Obama spent in 8 years. When he…,https://pbs.twimg.com/profile_images/881222862853550081/MfL2TIkR_normal.jpg,1921
314,Una Rose,"RT @nytimes: Layoffs are stunning steelworkers who, just a year ago, greeted Trump’s election as a new dawn for their industry https://t.co…",https://pbs.twimg.com/profile_images/881222862853550081/MfL2TIkR_normal.jpg,1921
432,janice green,RT @Scavino45: https://t.co/hk5uWumTc1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1921
747,fallback2017🇺🇸🚂✝️,RT @GrizzleMeister: I am thoroughly impressed by the new &amp; improved badass .@nikkihaley &amp;the exceptional role that she has adopted within t…,https://pbs.twimg.com/profile_images/926251950068334598/HPLVmQpv_normal.jpg,1909
361,stacey clarfield,"RT @KaivanShroff: This year, Trump has spent $91,655,424 of American taxpayer money on golf trips.

For that money, Meals on Wheels could'v…",https://pbs.twimg.com/profile_images/444631319855644672/ct_9IsB5_normal.jpeg,1905
663,DemsUnite,RT @EdKrassen: My guess is that a judge has put a gag order on Julian Assange. Could it be in relation to Trump/Russia?,https://pbs.twimg.com/profile_images/2723225488/5acda7de8acc0838298f30f15deb8999_normal.png,1900
741,T. Hardy ‼️,RT @alondrraalopezz: This little girl’s dad got separated from his family because of Trump’s government and for 12th birthday she got the b…,https://pbs.twimg.com/profile_images/935339785887109120/NDfwiDG4_normal.jpg,1900
408,Trump's Revelation,"RT @ReliableSources: WATCH: @PolitiFact editor @AngieHolan tells @brianstelter why Trump's claim that Russian interference is a ""made up st…",https://pbs.twimg.com/profile_images/3453140555/2f2d8fce7e25668532ed017a230a7b37_normal.png,1890
972,Michael B,RT @krassenstein: Fox News now is claiming that the Mueller Investigation is the result of Democrats trying to divert attention from Uraniu…,https://pbs.twimg.com/profile_images/683641545757573120/aouDrJnO_normal.jpg,1878
392,Andrea Wasik,"RT @krassenstein: Stephen Hawking -- One of the most brilliant men on the planet -- on Donald Trump: ""He is a demagogue, who seems to appea…",https://pbs.twimg.com/profile_images/816636391400632321/hN8_tW0Z_normal.jpg,1847
839,Syed Zabiullah,RT @RealMAGASteve: Fun Fact: The investigators are being investigated. Muellers FBI agents that were investigating Trump-Russia are under i…,https://pbs.twimg.com/profile_images/869633033376235520/Lm-UTbe3_normal.jpg,1845
451,Cristina Casabón,"RT @wpjenna: Earlier this month, I traveled down to Linden, Tennessee — home to barely 1,000 people, many of whom voted for President Trump…",https://pbs.twimg.com/profile_images/944979129149116422/qsemIncC_normal.jpg,1844
535,Cristina Casabón,RT @CasMudde: This is a disgraceful article and you and @washingtonpost should be embarrassed to have published it! https://t.co/fDKI7zv0Zz,https://pbs.twimg.com/profile_images/944979129149116422/qsemIncC_normal.jpg,1844
491,Abdul.,"RT @HannahAudi: Merry Christmas to everyone except those that voted for Trump... 
Hope your Christmas sucks 😘",https://pbs.twimg.com/profile_images/791624602577494017/VORROXeG_normal.jpg,1834
192,Janine Bliss,RT @The_UnSilent_: Aka - Trump is weakening the UN as directed by Putin. https://t.co/1grKAiueBI,https://pbs.twimg.com/profile_images/846382451832205316/HT0MD8lf_normal.jpg,1833
1079,Janine Bliss,RT @KimberlyC1965: @The_UnSilent_ Yes that's exactly what's happening. The weaker the UN and US are the stronger Russia is.  Trump - Putin…,https://pbs.twimg.com/profile_images/846382451832205316/HT0MD8lf_normal.jpg,1833
395,Sheila May-Stein,"RT @SeanMcElwee: A neo-Nazi radicalized in pro-Trump forums murdered two children in a school shooting two weeks ago, and it's genuinely di…",https://pbs.twimg.com/profile_images/806263785593995268/yLDeojiG_normal.jpg,1831
64,glazed porg,"RT @marcushjohnson: Neo Nazi kills both parents of girlfriend, one of whom worked for the US Bureau of Labor &amp; Statistics, after they stood…",https://pbs.twimg.com/profile_images/941653903694852097/4xQQw6TU_normal.jpg,1819
691,Princess Bubblegum ∞,"RT @kathrynw5: ""You all just got a lot richer,"" President Trump told friends dining at Mar-a-Lago Friday night, hours after signing tax ove…",https://pbs.twimg.com/profile_images/907826837639835653/OamtNet4_normal.jpg,1817
851,Riau24.com,Kristen Palestina: Sikap Trump Berbahaya dan Menghina https://t.co/pdTifavY1Y https://t.co/EIDX0UDpmt,https://pbs.twimg.com/profile_images/2822305069/8b4e4eabaa9ece24e5c4a16a851e39e7_normal.png,1815
899,educated derelict,"RT @DearAuntCrabby: “We’re at war” against Trump and Fox News’ “jihad,” Tom Brokaw Says https://t.co/MMUI0l4V1Z https://t.co/nNxKRrQ6no",https://pbs.twimg.com/profile_images/817012805165453314/TfZp2cDG_normal.jpg,1804
350,educated derelict,RT @SethHanlon: Remember when Orrin Hatch completely blew his stack at Sherrod Brown for saying the same thing? https://t.co/VTwXLfMxTe,https://pbs.twimg.com/profile_images/817012805165453314/TfZp2cDG_normal.jpg,1804
753,chet hamby sr.,RT @TheRealMaddog58: .@RealJamesWoods  @LouDobbs @foxandfriends 🔊Common sense approach is what's missing from government. 🤔 Thank God for @…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1782
47,Barbara Blackstone,RT @TheBeatWithAri: Trump DOJ is canceling 25 policies relating to rights of marginalized groups. @AriMelber walks us through how these rul…,https://pbs.twimg.com/profile_images/729371591902175234/pPs8snbm_normal.jpg,1775
59,SalM31,"RT @TrumpNewsz: ""President Trump Just STOMPED on CNN and Jake Tapper is TRIGGERED!"" https://t.co/Z26lqM2Bz2",https://pbs.twimg.com/profile_images/607539065949282304/6eTrN6-W_normal.jpg,1769
950,Torey Hughes,"@WashTimes @realDonaldTrump @HeyTammyBruce Very true. Not sure if this is better or worse for Trump’s agenda, actua… https://t.co/URQogixt6v",https://pbs.twimg.com/profile_images/888760014067859456/oMqUVg2n_normal.jpg,1768
867,Watchman on the Wall,U do not understand what God is doing here. Happy birthday Jesus! https://t.co/wnDV1Uhg8B,https://pbs.twimg.com/profile_images/873010940450664448/LGtPl1Ga_normal.jpg,1756
926,Mohamed Nathmaza,"RT @GaccioB: 😳
Je n’ai pas la moindre idée de la façon dont on stoppe un POTUS qui est Maboul. La CIA n’a pas une idée ? Elle a une certain…",https://pbs.twimg.com/profile_images/2535271378/ptnv0s8vgg3ajk2d9jzf_normal.jpeg,1719
455,Pedro🇺🇸MAGA,"RT @Pedro_Riguez: Was Trump’s first year successful? 
✔ Gorsuch
✔ 12 Federal appeals court judges
✔ Ocare mandate repealed
✔ #NetNeutrality…",https://pbs.twimg.com/profile_images/833027546451234817/sH-uiPJU_normal.jpg,1709
1061,Matthew Salter,"RT @Newsweek: In Bethlehem, Trump is blamed for ruining Christmas https://t.co/VdP46RyHsA https://t.co/N6wEFN8I0H",https://pbs.twimg.com/profile_images/929951161532153856/DneYMaGS_normal.jpg,1694
672,kasinda,RT @alondrraalopezz: This little girl’s dad got separated from his family because of Trump’s government and for 12th birthday she got the b…,https://pbs.twimg.com/profile_images/928380792799154176/8s4SU-02_normal.jpg,1693
1064,Tad,RT @anylaurie16: I’m afraid to say Merry Christmas- what if people think I voted for Trump?,https://pbs.twimg.com/profile_images/58421927/Self-portrait_normal.png,1691
391,Marta Iansen,"RT @TheEconomist: Donald Trump was on our cover nine times in 2017, but nary a one was alike https://t.co/3B39PR6utD https://t.co/BSzd0864ci",https://pbs.twimg.com/profile_images/438664827133624320/4FQCUPpa_normal.jpeg,1689
721,Debbie.Y,"Trump Told His Wealthy Mar-a-Lago Pals ""You All Just Got a Lot Richer"" Thanks to GOP Tax Plan… https://t.co/js6K7dqzrc",https://pbs.twimg.com/profile_images/828703500204773376/AuNhRNXC_normal.jpg,1689
261,Clark ✨,RT @MJStarLover: Donald Trump said all Haitians come to the United States with AIDS and all Nigerians leave their huts in Africa to be in A…,https://pbs.twimg.com/profile_images/934261335201902593/fM_xFYmo_normal.jpg,1684
459,Roxxy,RT @NatashaBertrand: New from me: Former FBI officials and national security vets have come out swinging in defense of Jim Baker and Andy M…,https://pbs.twimg.com/profile_images/824013310324510721/MsRcbV5r_normal.jpg,1681
67,Zyite.com,Psychologist takes credit for sending horse poop to Mnuchin - An LA psychologist who thinks President Trump’s tax b… https://t.co/QvEQF9ocC3,https://pbs.twimg.com/profile_images/487839951422107649/43dYeBUz_normal.jpeg,1657
156,Mary Dominiak,RT @jayrosen_nyu: I wrote a brief explainer (400 words) for why the press normalizes like this. It applies to the Globe's attempt. https://…,https://pbs.twimg.com/profile_images/824451365049098241/mEmOw_Gy_normal.jpg,1654
311,"Lo, Lo, Lo Merry Christmas!",*adds epidemic outbreak to ways we might die under Trump’s administration* https://t.co/eEtP5mVX01,https://pbs.twimg.com/profile_images/940294283252269056/0hy0V2NR_normal.jpg,1650
749,BillMelvin2,"RT @johncardillo: Merry Christmas! 

It’s made even more merry knowing that Obama has to watch Trump undo the last of his disastrous agenda…",https://pbs.twimg.com/profile_images/737341847882858497/wVExSSzh_normal.jpg,1630
662,*SCREAMS IN PRIESTESS OF SERENITY & SOUL*,RT @loveplnkk: For Christmas Jesus can you just get rid of Donald trump PLEASE we hate him,https://pbs.twimg.com/profile_images/895013834376794114/LjqDtAoZ_normal.jpg,1629
646,Daniel Gouldman,"RT @MaxBlumenthal: The actual War on Christmas, brought to you by Pence-Trump and the sectarian regime of #JSIL https://t.co/DIoXgFOdjL",https://pbs.twimg.com/profile_images/858100315865960448/JoWcfj4q_normal.jpg,1621
879,QS Harvey,RT @zestypix: @SusaMorgan @benjaminwittes People who get attacked by Trump because he fears them. They need to Step UP not down. Unless of…,https://pbs.twimg.com/profile_images/2633046898/068a40f41a8abfd8375059088b8183c9_normal.jpeg,1612
290,myownspin,"RT @tribelaw: Days earlier, Trump said his tax bill wouldn’t make him or his friends richer, only the middle class. “Believe me,” he said.…",https://pbs.twimg.com/profile_images/824616652012658688/bBMW0DwW_normal.jpg,1605
673,MS Blue,"RT @thehill: PolitiFact: Trump's claim of no Russian interference was our ""Lie of the Year"" because he repeated it so much https://t.co/hu1…",https://pbs.twimg.com/profile_images/918563399302250496/HeJkkrLz_normal.jpg,1604
193,MS Blue,RT @mog7546: Sally Yates: Secret Service Should Watch For 3 Ghosts at Mar-a-Lagoto visit #Trump... after his tweetshttps://t.co/utfGzu3i…,https://pbs.twimg.com/profile_images/918563399302250496/HeJkkrLz_normal.jpg,1603
1103,Aoude,"Israel arrests an average of two children every night, more so since the  recent protests that followed US Presiden… https://t.co/UfzmL242Jh",https://pbs.twimg.com/profile_images/459050635606769664/O1fgeUnh_normal.jpeg,1603
527,The Incredible Sulk,"Trump claims we're all saying ""Merry Christmas"" again thanks to him. It's downright inspiring watching him overcome… https://t.co/4hsqqzNman",https://pbs.twimg.com/profile_images/916505559481774080/YsLlUHlj_normal.jpg,1596
596,No Fear of Flying,"There's no snow.
Trump lives in the White House.",https://pbs.twimg.com/profile_images/378800000741454906/af245a46f5cd1ad4b304e7a58c0ed493_normal.jpeg,1591
602,CineDrops Brasil,"Pedido de Natal de Trump: ""Temos prosperidade, agora queremos paz"" https://t.co/7N1w6pULH1",https://pbs.twimg.com/profile_images/499519286990217217/scLalvov_normal.png,1572
180,AmericaTheBeautiful,RT @godbout36: @mbcuda @txtechlaw98 @CNNPolitics @jaketapper @BernieSanders I don't support obstruction if it hurts the American people. I…,https://pbs.twimg.com/profile_images/921570277057880064/FOUjZlpD_normal.jpg,1557
301,Jason Rashaad,RT @ForeignAffairs: Trump and his strategists do not grasp what actually made America great after World War II. https://t.co/JIi6MqMtZa,https://pbs.twimg.com/profile_images/677048987170422784/UpASA5rr_normal.jpg,1542
26,Rick,RT @beaglescout: #JoeForAmerica U.N. Nullify’s Trump’s Jerusalem Decision: Nikki Haley Tells Them to SHOVE IT https://t.co/FN1PPb662i,https://pbs.twimg.com/profile_images/924583410470932480/TSK6wHMP_normal.jpg,1534
920,Mahomie 4EVER,"RT @Education4Libs: Trump says to the media...

A. What they need to hear. 

And 

B. What we're all thinking.",https://pbs.twimg.com/profile_images/558699936821178369/do8wQfO8_normal.png,1521
825,Mahomie 4EVER,"RT @Education4Libs: Did you guys see the video of the guy interviewing liberals and describing Trump’s tax plan as Bernie’s tax plan? 

The…",https://pbs.twimg.com/profile_images/558699936821178369/do8wQfO8_normal.png,1521
452,Jonathan Weber,@TheBlackSheDog @talltxn14 @Cheryl4Trump @wikileaks @HillaryClinton With Trump you never know lol,https://pbs.twimg.com/profile_images/943954647470964744/QjsVg9Rm_normal.jpg,1514
284,Chris,"RT @funder: “You all just got a lot richer,” Trump said to friends during dinner at Mar-a-Lago Friday night. He was talking about his tax s…",https://pbs.twimg.com/profile_images/746731118548815872/zSyEL70F_normal.jpg,1496
265,Nelly😝🤘🏽,RT @samswey: Racism. It’s called racism. https://t.co/2vGzofbGe6,https://pbs.twimg.com/profile_images/940770447934836736/owFzSNj-_normal.jpg,1489
282,RevWendy,RT @1TRUMPHATER: A trillion snowflakes creates an avalanche which smothers everything under it. https://t.co/5whqBWTXWD,https://pbs.twimg.com/profile_images/896110662254034944/6j1a3gx2_normal.jpg,1474
587,RevWendy,"RT @thehill: PolitiFact: Trump's claim of no Russian interference was our ""Lie of the Year"" because he repeated it so much https://t.co/hu1…",https://pbs.twimg.com/profile_images/896110662254034944/6j1a3gx2_normal.jpg,1474
145,John Masone,"RT @funder: #MuellerChristmas is about trend, don’t RT the hashtag or Trump may get furious 😱",https://pbs.twimg.com/profile_images/922130750232809472/DqXoHrov_normal.jpg,1457
429,ProudDeplorableAmerican🇺🇸Sue2,"RT @ABC: Pres. Trump sends Christmas greetings to U.S. troops deployed all over the world. ""Today and everyday we're incredibly thankful fo…",https://pbs.twimg.com/profile_images/930280962671431681/ck1EES-4_normal.jpg,1449
1017,Bill Totten,"RT @RF_P0TUS: Hark! the wealthy bankers sing
Glory to the Dotard King
Coin in hand no mercy mild
Trump and sinners reconciled
Joyful all ye…",https://pbs.twimg.com/profile_images/450274567316307969/EqlPIgTN_normal.jpeg,1446
162,#ReadAynRand,"RT @Corrynmb: Retweet to trigger a snowflake

""We're going to start saying Merry Christmas again... Merry Christmas everybody!""

I love thi…",https://pbs.twimg.com/profile_images/878134342924546048/J3UKirol_normal.jpg,1438
532,Kennedy,"RT @SierraWhiskee: Gosh! Does your mother ever tell you to STOP being a sniveling weasel? If not, SHE should! 

You will never be relevant…",https://pbs.twimg.com/profile_images/806822097829830656/oR7rFODR_normal.jpg,1438
74,IndivisibleStanCA10,"RT @Newsweek: In Bethlehem, Trump is blamed for ruining Christmas https://t.co/VdP46RyHsA https://t.co/N6wEFN8I0H",https://pbs.twimg.com/profile_images/898318818937667584/txEUrpPe_normal.jpg,1436
441,truetrumper,RT @Scavino45: President @realDonaldTrump and @FLOTUS Melania Trump are greeted by stand ovation and cheers upon their arrival to attend Ch…,https://pbs.twimg.com/profile_images/825718847604928516/KI2iTW4c_normal.jpg,1421
694,Larry McElhiney,RT @LouDobbs: STANDING OVATION and CHEERS for President Trump and First Lady Melania at Christmas Eve Church Service (VIDEO) https://t.co/8…,https://pbs.twimg.com/profile_images/799238535798812672/UCQvBHrk_normal.jpg,1418
804,Miss America🇺🇸,RT @IngrahamAngle: Hey @nbc — give the bias a rest. It’s Christmas. https://t.co/VLZQw7gwiW,https://pbs.twimg.com/profile_images/934070543979909120/Upr0oeIA_normal.jpg,1410
687,James shawn caldwell,"RT @ScottPresler: Excellent News:

Guatemala is following President Trump's lead &amp; moving its embassy to Jerusalem.

https://t.co/Au8kE8lHz…",https://pbs.twimg.com/profile_images/698956561302028288/cj0jh27x_normal.jpg,1395
73,Godfather Politics,"In response to Donald Trump’s spending proposal, the U.N. warns it would not get enough for its “essential work.”... https://t.co/FMEWVj1ipB",https://pbs.twimg.com/profile_images/2030622111/gp_logo_normal.jpg,1392
157,Alvin Borum,"RT @thehill: Trump has spent almost one-third of his time in office at one of his properties
https://t.co/jynmtILnvE https://t.co/GnOo0yAPEw",https://pbs.twimg.com/profile_images/768519663466708992/Up-M-9EA_normal.jpg,1390
735,Liberty and Justice,"RT @KNP2BP: Merry Christmas @POTUS 

Yes your base loves you but our #TrumpTrain is growing b/c you are keeping your #MAGA word

You’ve als…",https://pbs.twimg.com/profile_images/792922146699739136/j7WhPp4M_normal.jpg,1386
945,Liberty and Justice,RT @linckerney: Trump-Owned Scottish Golf Resort Will No Longer Receive Tax Break https://t.co/03iCpBDVGg via @Newsmax,https://pbs.twimg.com/profile_images/792922146699739136/j7WhPp4M_normal.jpg,1386
143,PatrioticDan,Twitter Reacts After Trump Retweets Photo Of Himself With Bloody CNN Logo. Such a classless POS https://t.co/n8Fd32jQ9C,https://pbs.twimg.com/profile_images/824412144284368898/4rKaFZ5m_normal.jpg,1381
291,road rat,"RT @perfectsliders: HOW'S TRUMP DOING? Trump Economic Achievements: 4% GDP, DOW 24800, Unemployment claims lowest in 44yrs, Highest manufac…",https://pbs.twimg.com/profile_images/834119056311599104/-4rfVdZU_normal.jpg,1375
786,David Lance,RT @kylegriffin1: More than 4 in 5 Americans who enrolled in Obamacare this year are from states Trump won. https://t.co/fCFmZKzdb3,https://pbs.twimg.com/profile_images/940665648077684736/eu9kyDzh_normal.jpg,1371
944,Chloe Adams,👏🎅 https://t.co/8yguBbsdfv,https://pbs.twimg.com/profile_images/830862864860614656/-ECJkUlr_normal.jpg,1366
403,⚡HONCHO™ ⚡,RT @ShannonSharpe: It took y’all a year to figure this out???????? https://t.co/FJrR729nZs,https://pbs.twimg.com/profile_images/878392408970493953/zWEgaDqy_normal.jpg,1362
357,Jorge@WallSt,"RT @RealVinnieJames: Two days before Christmas, after the best week of our President's time in office, Joy Villa accuses one of Trump's clo…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1360
111,Jorge@WallSt,"RT @RealVinnieJames: I tried to warn you all about Joy Villa. She's poison. Go ahead, elevate her. And when she's ready, she'll take down t…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1360
777,Nostalgia ❌,RT @IngrahamAngle: Hey @nbc — give the bias a rest. It’s Christmas. https://t.co/VLZQw7gwiW,https://pbs.twimg.com/profile_images/941283236189233153/KGdP4bMZ_normal.jpg,1359
570,Bernard Sanders,"RT @WalkerBragman: One bad take after another. You posted an article where literally none of the workers pictured are white, and you brande…",https://pbs.twimg.com/profile_images/732008359390380033/HGb9w6PA_normal.jpg,1352
813,DAVEtheDEPLORABLE 🇺🇸,"RT @bbusa617: Trump Breaks Obama’s Rules And Bombs Mosque Killing the ISIS’ Entire Iraqi Leadership https://t.co/9398eXDWQo

TRUMP BOMBS/ D…",https://pbs.twimg.com/profile_images/926160476446380033/DNKiSY2m_normal.jpg,1341
551,Melissa Frank,"RT @WalshFreedom: It's Christmas Eve morning. Trump tweets out nasty attacks on CNN and the FBI.

Mr President, put your phone down. It's C…",https://pbs.twimg.com/profile_images/795315776899125253/Jw1g7uss_normal.jpg,1326
379,Melissa Frank,"RT @GrassrootsSpeak: If Trump is using the GOP, &amp; is himself trying to besmirch &amp; denigrate the FBI, Mueller &amp; now McCabe for the purposes…",https://pbs.twimg.com/profile_images/795315776899125253/Jw1g7uss_normal.jpg,1326
33,Man Bradley,RT @PalmerReport: Donald Trump is hallucinating https://t.co/FKbQOHdojp,https://pbs.twimg.com/profile_images/736248904560349184/Gv-9vlST_normal.jpg,1319
929,Leila Walsh,@AdamGershowitz Or McConnell's wife Chu now sec'ry transportation in trump nonadminstration?,https://pbs.twimg.com/profile_images/629462681133707268/qTOhnnOH_normal.jpg,1317
1095,Stephanie Cannizzaro,"RT @Resistance_Feed: Last week a neo-Nazi shot up a school in New Mexico, killing two children. 

This week a neo-Nazi killed his girlfrien…",https://pbs.twimg.com/profile_images/897598272298246145/NlZa4LFO_normal.jpg,1303
146,Pixie,RT @dog_gonit: Dems aim for 2018 midterm boost from Trump tax plan fallout. Dems who voted for NO TAX REDUCTION have badly miscalculated. T…,https://pbs.twimg.com/profile_images/732322893066047489/q0YbnEMm_normal.jpg,1279
402,Maria Vicente,RT @AngeloRayGomez: @FLOTUS @tmariebarron Merry Christmas First Lady Trump,https://pbs.twimg.com/profile_images/782003127029370880/dzygu6Hu_normal.jpg,1271
338,Doug Irwin,"RT @footmdrph: This editorial by Susan rice in the NY Times the other day, shows how Obama &amp; his admin kept putting their heads in the sand…",https://pbs.twimg.com/profile_images/909162360123817986/3vGaIoCy_normal.jpg,1270
1004,Doug Irwin,"RT @atensnut: NO, Ana, Let me fix this for you....
Retweet if you are SICK and TIRED of CNN's  Ana Navarro's BS https://t.co/D5Od9eirOC",https://pbs.twimg.com/profile_images/909162360123817986/3vGaIoCy_normal.jpg,1270
1052,Michael Streets,RT @shashatheitch22: Everyday ... https://t.co/Vsq6oLcAWS,https://pbs.twimg.com/profile_images/940943543945883648/LucIKlDH_normal.jpg,1268
639,JB,RT @TomthunkitsMind: Assassins Kill 'Panama Papers' Journalist Who Linked Ivanka Trump To Russian Money Launderers https://t.co/kOrfZLw36c …,https://pbs.twimg.com/profile_images/847289212042854401/BjMptTa__normal.jpg,1261
163,JB,RT @Gdad1: Twitter reacts after Putin's Puppet Trump retweets photo of himself with bloody CNN logo as aspiring Dictators do https://t.co/h…,https://pbs.twimg.com/profile_images/847289212042854401/BjMptTa__normal.jpg,1261
848,Kodiak,"RT @FMoniteau: Now we know why Corker switched his vote on Tax Scam!

#TheResistance  #Trump  #Resist  #GOPTaxScam  

Tax Bill: John Cornyn…",https://pbs.twimg.com/profile_images/884463702547869696/thpzdg5S_normal.jpg,1258
1010,nol,"RT @Franklin_Graham: Merry Christmas to @POTUS @realDonaldTrump ,  @FLOTUS  Melania Trump, and all of your family!",https://pbs.twimg.com/profile_images/826331802419736577/2xT2G6O9_normal.jpg,1256
296,Terri Woodham,RT @ElderLansing: Donald J. Trump is President. Dumbocrats support illegals over US citizens. Jerusalem is the capital of Israel. Black Liv…,https://pbs.twimg.com/profile_images/800366722805039104/Kvn7bYvj_normal.jpg,1239
1046,SallyClaus,RT @RepSwalwell: He takes from us (&amp; our kids) so his friends get richer. But let’s not give @realDonaldTrump all of the credit for this th…,https://pbs.twimg.com/profile_images/935190937130733568/XUvROuh5_normal.jpg,1232
493,Lil Bunny Foo Foo🐰🐇❄️🌨️ avalanche 🌨️❄️ science,"RT @BoycottUtah: It is Monday, December 25, 2017, Christmas Day in America. One single citizen, I again humbly call for the resignation of…",https://pbs.twimg.com/profile_images/941042671468122113/XW8oUjZT_normal.jpg,1225
